,country,year,sex,age,SuicidesNo,population,HDIForYear,GDPForYearMoney,suicidesper100k,Generation,TotalPopulationYear,GDPperCapita
13950,Kazakhstan,2007,male,5-14 years,89,1202402,0.0,104849886826,7.4,Generation Z,14125606,7422.682384458409
13951,Kazakhstan,2007,female,5-14 years,3,1149826,0.0,104849886826,0.26,Generation Z,14125606,7422.682384458409
13952,Kazakhstan,2008,male,75+ years,86,116815,0.0,133441612247,73.62,Silent,14216053,9386.685055760554
13953,Kazakhstan,2008,male,25-34 years,86,1232084,0.0,133441612247,6.98,Millenials,14216053,9386.685055760554
13954,Kazakhstan,2008,male,35-54 years,1178,1954893,0.0,133441612247,60.26,Generation X,14216053,9386.685055760554
13955,Kazakhstan,2008,male,55-74 years,383,766809,0.0,133441612247,49.95,Boomers,14216053,9386.685055760554
13956,Kazakhstan,2008,male,15-24 years,657,1540282,0.0,133441612247,42.65,Millenials,14216053,9386.685055760554
13957,Kazakhstan,2008,female,75+ years,47,280166,0.0,133441612247,16.78,Silent,14216053,9386.685055760554
13958,Kazakhstan,2008,female,15-24 years,239,1496633,0.0,133441612247,15.97,Millenials,14216053,9386.685055760554
13959,Kazakhstan,2008,female,25-34 years,152,1240283,0.0,133441612247,12.26,Millenials,14216053,9386.685055760554
13960,Kazakhstan,2008,female,35-54 years,217,2165507,0.0,133441612247,10.02,Generation X,14216053,9386.685055760554
13961,Kazakhstan,2008,female,55-74 years,93,1110519,0.0,133441612247,8.37,Boomers,14216053,9386.685055760554
13962,Kazakhstan,2008,male,5-14 years,66,1182019,0.0,133441612247,5.58,Generation Z,14216053,9386.685055760554
13963,Kazakhstan,2008,female,5-14 years,19,1130043,0.0,133441612247,1.68,Generation Z,14216053,9386.685055760554
13964,Kazakhstan,2009,male,25-34 years,848,1263819,0.0,115308661143,67.1,Millenials,14370635,8023.908556789592
13965,Kazakhstan,2009,male,35-54 years,1181,1980466,0.0,115308661143,59.63,Generation X,14370635,8023.908556789592
13966,Kazakhstan,2009,male,75+ years,6,116533,0.0,115308661143,5.15,Silent,14370635,8023.908556789592
13967,Kazakhstan,2009,male,55-74 years,38,792505,0.0,115308661143,4.79,Boomers,14370635,8023.908556789592
13968,Kazakhstan,2009,male,15-24 years,68,1533027,0.0,115308661143,4.44,Millenials,14370635,8023.908556789592
13969,Kazakhstan,2009,female,75+ years,42,277759,0.0,115308661143,15.12,Silent,14370635,8023.908556789592
13970,Kazakhstan,2009,female,15-24 years,214,1488994,0.0,115308661143,14.37,Millenials,14370635,8023.908556789592
13971,Kazakhstan,2009,female,25-34 years,145,1269302,0.0,115308661143,11.42,Millenials,14370635,8023.908556789592
13972,Kazakhstan,2009,female,35-54 years,192,2191360,0.0,115308661143,8.76,Generation X,14370635,8023.908556789592
13973,Kazakhstan,2009,female,55-74 years,99,1150346,0.0,115308661143,8.61,Boomers,14370635,8023.908556789592
13974,Kazakhstan,2009,male,5-14 years,43,1179629,0.0,115308661143,3.65,Generation Z,14370635,8023.908556789592
13975,Kazakhstan,2009,female,5-14 years,26,1126895,0.0,115308661143,2.31,Generation Z,14370635,8023.908556789592
13976,Kazakhstan,2010,male,75+ years,72,113390,0.7659999999999999,148047348241,63.5,Silent,14713167,10062.235291762814
13977,Kazakhstan,2010,male,25-34 years,88,1310211,0.7659999999999999,148047348241,6.72,Millenials,14713167,10062.235291762814
13978,Kazakhstan,2010,male,35-54 years,1118,2037599,0.7659999999999999,148047348241,54.87,Generation X,14713167,10062.235291762814
13979,Kazakhstan,2010,male,55-74 years,389,810461,0.7659999999999999,148047348241,48.0,Boomers,14713167,10062.235291762814
13980,Kazakhstan,2010,male,15-24 years,528,1555580,0.7659999999999999,148047348241,33.94,Millenials,14713167,10062.235291762814
13981,Kazakhstan,2010,female,75+ years,39,263531,0.7659999999999999,148047348241,14.8,Silent,14713167,10062.235291762814
13982,Kazakhstan,2010,female,15-24 years,193,1549811,0.7659999999999999,148047348241,12.45,Millenials,14713167,10062.235291762814
13983,Kazakhstan,2010,female,25-34 years,14,1332552,0.7659999999999999,148047348241,1.05,Millenials,14713167,10062.235291762814
13984,Kazakhstan,2010,female,55-74 years,88,1144484,0.7659999999999999,148047348241,7.69,Boomers,14713167,10062.235291762814
13985,Kazakhstan,2010,female,35-54 years,16,2227790,0.7659999999999999,148047348241,0.72,Generation X,14713167,10062.235291762814
13986,Kazakhstan,2010,male,5-14 years,49,1212500,0.7659999999999999,148047348241,4.04,Generation Z,14713167,10062.235291762814
13987,Kazakhstan,2010,female,5-14 years,25,1155258,0.7659999999999999,148047348241,2.16,Generation Z,14713167,10062.235291762814
13988,Kazakhstan,2011,male,25-34 years,778,1344771,0.772,192626507972,57.85,Millenials,14853350,12968.556451709546
13989,Kazakhstan,2011,male,75+ years,64,119954,0.772,192626507972,53.35,Silent,14853350,12968.556451709546
13990,Kazakhstan,2011,male,35-54 years,162,2062451,0.772,192626507972,7.85,Generation X,14853350,12968.556451709546
13991,Kazakhstan,2011,male,55-74 years,358,831202,0.772,192626507972,43.07,Boomers,14853350,12968.556451709546
13992,Kazakhstan,2011,male,15-24 years,493,1526023,0.772,192626507972,32.31,Generation Z,14853350,12968.556451709546
13993,Kazakhstan,2011,female,75+ years,44,273217,0.772,192626507972,16.1,Silent,14853350,12968.556451709546
13994,Kazakhstan,2011,female,15-24 years,171,1514356,0.772,192626507972,11.29,Generation Z,14853350,12968.556451709546
13995,Kazakhstan,2011,female,25-34 years,128,1367342,0.772,192626507972,9.36,Millenials,14853350,12968.556451709546
13996,Kazakhstan,2011,female,35-54 years,166,2253866,0.772,192626507972,7.37,Generation X,14853350,12968.556451709546
13997,Kazakhstan,2011,female,55-74 years,78,1172197,0.772,192626507972,6.65,Boomers,14853350,12968.556451709546
13998,Kazakhstan,2011,male,5-14 years,38,1218724,0.772,192626507972,3.12,Generation Z,14853350,12968.556451709546
13999,Kazakhstan,2011,female,5-14 years,21,1169247,0.772,192626507972,1.8,Generation Z,14853350,12968.556451709546
14000,Kazakhstan,2012,male,25-34 years,716,1384736,0.778,207998568866,51.71,Millenials,15023549,13844.835788534387
14001,Kazakhstan,2012,male,35-54 years,174,2082135,0.778,207998568866,8.36,Generation X,15023549,13844.835788534387
14002,Kazakhstan,2012,male,75+ years,6,129890,0.778,207998568866,4.62,Silent,15023549,13844.835788534387
14003,Kazakhstan,2012,male,55-74 years,368,852033,0.778,207998568866,43.19,Boomers,15023549,13844.835788534387
14004,Kazakhstan,2012,male,15-24 years,426,1481240,0.778,207998568866,28.76,Generation Z,15023549,13844.835788534387
14005,Kazakhstan,2012,female,75+ years,4,288919,0.778,207998568866,1.38,Silent,15023549,13844.835788534387
14006,Kazakhstan,2012,female,15-24 years,131,1464381,0.778,207998568866,8.95,Generation Z,15023549,13844.835788534387
14007,Kazakhstan,2012,female,35-54 years,181,2273726,0.778,207998568866,7.96,Generation X,15023549,13844.835788534387
14008,Kazakhstan,2012,female,25-34 years,111,1407854,0.778,207998568866,7.88,Millenials,15023549,13844.835788534387
14009,Kazakhstan,2012,female,55-74 years,93,1198153,0.778,207998568866,7.76,Boomers,15023549,13844.835788534387
14010,Kazakhstan,2012,male,5-14 years,33,1261734,0.778,207998568866,2.62,Generation Z,15023549,13844.835788534387
14011,Kazakhstan,2012,female,5-14 years,7,1198748,0.778,207998568866,0.58,Generation Z,15023549,13844.835788534387
14012,Kazakhstan,2013,male,75+ years,78,140008,0.785,236634552078,55.71,Silent,15215382,15552.324093999086
14013,Kazakhstan,2013,male,35-54 years,1142,2098964,0.785,236634552078,54.41,Generation X,15215382,15552.324093999086
14014,Kazakhstan,2013,male,25-34 years,733,1425587,0.785,236634552078,51.42,Millenials,15215382,15552.324093999086
14015,Kazakhstan,2013,male,55-74 years,393,878598,0.785,236634552078,44.73,Boomers,15215382,15552.324093999086
14016,Kazakhstan,2013,male,15-24 years,449,1429864,0.785,236634552078,31.4,Generation Z,15215382,15552.324093999086
14017,Kazakhstan,2013,female,75+ years,48,307080,0.785,236634552078,15.63,Silent,15215382,15552.324093999086
14018,Kazakhstan,2013,female,15-24 years,182,1405609,0.785,236634552078,12.95,Generation Z,15215382,15552.324093999086
14019,Kazakhstan,2013,female,25-34 years,136,1451026,0.785,236634552078,9.37,Millenials,15215382,15552.324093999086
14020,Kazakhstan,2013,female,35-54 years,193,2289754,0.785,236634552078,8.43,Generation X,15215382,15552.324093999086
14021,Kazakhstan,2013,female,55-74 years,89,1228388,0.785,236634552078,7.25,Boomers,15215382,15552.324093999086
14022,Kazakhstan,2013,male,5-14 years,42,1313549,0.785,236634552078,3.2,Generation Z,15215382,15552.324093999086
14023,Kazakhstan,2013,female,5-14 years,27,1246955,0.785,236634552078,2.17,Generation Z,15215382,15552.324093999086
14024,Kazakhstan,2014,male,35-54 years,182,2116035,0.7879999999999999,221415572820,8.6,Generation X,15428844,14350.755819424969
14025,Kazakhstan,2014,male,75+ years,7,148578,0.7879999999999999,221415572820,4.71,Silent,15428844,14350.755819424969
14026,Kazakhstan,2014,male,25-34 years,667,1462224,0.7879999999999999,221415572820,45.62,Millenials,15428844,14350.755819424969
14027,Kazakhstan,2014,male,55-74 years,343,911127,0.7879999999999999,221415572820,37.65,Boomers,15428844,14350.755819424969
14028,Kazakhstan,2014,male,15-24 years,356,1377269,0.7879999999999999,221415572820,25.85,Generation Z,15428844,14350.755819424969
14029,Kazakhstan,2014,female,75+ years,47,325593,0.7879999999999999,221415572820,14.44,Silent,15428844,14350.755819424969
14030,Kazakhstan,2014,female,15-24 years,132,1344351,0.7879999999999999,221415572820,9.82,Generation Z,15428844,14350.755819424969
14031,Kazakhstan,2014,female,25-34 years,126,1490998,0.7879999999999999,221415572820,8.45,Millenials,15428844,14350.755819424969
14032,Kazakhstan,2014,female,35-54 years,171,2303567,0.7879999999999999,221415572820,7.42,Generation X,15428844,14350.755819424969
14033,Kazakhstan,2014,female,55-74 years,69,1263876,0.7879999999999999,221415572820,5.46,Boomers,15428844,14350.755819424969
14034,Kazakhstan,2014,male,5-14 years,38,1377917,0.7879999999999999,221415572820,2.76,Generation Z,15428844,14350.755819424969
14035,Kazakhstan,2014,female,5-14 years,18,1307309,0.7879999999999999,221415572820,1.38,Generation Z,15428844,14350.755819424969
14036,Kazakhstan,2015,male,75+ years,72,156393,0.0,184388432149,46.04,Silent,15646752,11784.454188894922
14037,Kazakhstan,2015,male,35-54 years,962,2130654,0.0,184388432149,45.15,Generation X,15646752,11784.454188894922
14038,Kazakhstan,2015,male,25-34 years,63,1492576,0.0,184388432149,4.22,Millenials,15646752,11784.454188894922
14039,Kazakhstan,2015,male,55-74 years,363,951365,0.0,184388432149,38.16,Boomers,15646752,11784.454188894922
14040,Kazakhstan,2015,male,15-24 years,312,1326082,0.0,184388432149,23.53,Generation Z,15646752,11784.454188894922
14041,Kazakhstan,2015,female,75+ years,42,343577,0.0,184388432149,12.22,Silent,15646752,11784.454188894922
14042,Kazakhstan,2015,female,15-24 years,127,1285407,0.0,184388432149,9.88,Generation Z,15646752,11784.454188894922
14043,Kazakhstan,2015,female,35-54 years,175,2313458,0.0,184388432149,7.56,Generation X,15646752,11784.454188894922
14044,Kazakhstan,2015,female,25-34 years,18,1524321,0.0,184388432149,1.18,Millenials,15646752,11784.454188894922
14045,Kazakhstan,2015,female,55-74 years,65,1306669,0.0,184388432149,4.97,Boomers,15646752,11784.454188894922
14046,Kazakhstan,2015,male,5-14 years,3,1445862,0.0,184388432149,0.21,Generation Z,15646752,11784.454188894922
14047,Kazakhstan,2015,female,5-14 years,13,1370388,0.0,184388432149,0.95,Generation Z,15646752,11784.454188894922
14048,Kiribati,1991,male,15-24 years,5,6789,0.0,47515189,73.65,Generation X,61855,768.1705440142268
14049,Kiribati,1991,male,55-74 years,1,2345,0.0,47515189,42.64,Silent,61855,768.1705440142268
14050,Kiribati,1991,male,25-34 years,1,5615,0.0,47515189,17.81,Generation X,61855,768.1705440142268
14051,Kiribati,1991,male,35-54 years,1,6101,0.0,47515189,16.39,Boomers,61855,768.1705440142268
14052,Kiribati,1991,female,25-34 years,1,6105,0.0,47515189,16.38,Generation X,61855,768.1705440142268
14053,Kiribati,1991,female,15-24 years,1,6818,0.0,47515189,14.67,Generation X,61855,768.1705440142268
14054,Kiribati,1991,female,35-54 years,0,6440,0.0,47515189,0.0,Boomers,61855,768.1705440142268
14055,Kiribati,1991,female,5-14 years,0,8932,0.0,47515189,0.0,Millenials,61855,768.1705440142268
14056,Kiribati,1991,female,55-74 years,0,2759,0.0,47515189,0.0,Silent,61855,768.1705440142268
14057,Kiribati,1991,female,75+ years,0,460,0.0,47515189,0.0,GI Generation,61855,768.1705440142268
14058,Kiribati,1991,male,5-14 years,0,9213,0.0,47515189,0.0,Millenials,61855,768.1705440142268
14059,Kiribati,1991,male,75+ years,0,278,0.0,47515189,0.0,GI Generation,61855,768.1705440142268
14060,Kiribati,1992,female,55-74 years,1,2799,0.0,47737955,35.73,Silent,62856,759.4812746595393
14061,Kiribati,1992,male,15-24 years,2,6669,0.0,47737955,29.99,Generation X,62856,759.4812746595393
14062,Kiribati,1992,male,35-54 years,1,6226,0.0,47737955,16.06,Boomers,62856,759.4812746595393
14063,Kiribati,1992,female,15-24 years,0,6692,0.0,47737955,0.0,Generation X,62856,759.4812746595393
14064,Kiribati,1992,female,25-34 years,0,6273,0.0,47737955,0.0,Generation X,62856,759.4812746595393
14065,Kiribati,1992,female,35-54 years,0,6581,0.0,47737955,0.0,Boomers,62856,759.4812746595393
14066,Kiribati,1992,female,5-14 years,0,9190,0.0,47737955,0.0,Millenials,62856,759.4812746595393
14067,Kiribati,1992,female,75+ years,0,474,0.0,47737955,0.0,GI Generation,62856,759.4812746595393
14068,Kiribati,1992,male,25-34 years,0,5802,0.0,47737955,0.0,Generation X,62856,759.4812746595393
14069,Kiribati,1992,male,5-14 years,0,9496,0.0,47737955,0.0,Millenials,62856,759.4812746595393
14070,Kiribati,1992,male,55-74 years,0,2368,0.0,47737955,0.0,Silent,62856,759.4812746595393
14071,Kiribati,1992,male,75+ years,0,286,0.0,47737955,0.0,GI Generation,62856,759.4812746595393
14072,Kiribati,1993,male,35-54 years,3,6370,0.0,46919625,47.1,Boomers,63848,734.864443678737
14073,Kiribati,1993,male,15-24 years,3,6585,0.0,46919625,45.56,Generation X,63848,734.864443678737
14074,Kiribati,1993,male,55-74 years,1,2384,0.0,46919625,41.95,Silent,63848,734.864443678737
14075,Kiribati,1993,male,25-34 years,2,5958,0.0,46919625,33.57,Generation X,63848,734.864443678737
14076,Kiribati,1993,female,15-24 years,1,6579,0.0,46919625,15.2,Generation X,63848,734.864443678737
14077,Kiribati,1993,female,5-14 years,1,9415,0.0,46919625,10.62,Millenials,63848,734.864443678737
14078,Kiribati,1993,male,5-14 years,1,9780,0.0,46919625,10.22,Millenials,63848,734.864443678737
14079,Kiribati,1993,female,25-34 years,0,6436,0.0,46919625,0.0,Generation X,63848,734.864443678737
14080,Kiribati,1993,female,35-54 years,0,6730,0.0,46919625,0.0,Boomers,63848,734.864443678737
14081,Kiribati,1993,female,55-74 years,0,2840,0.0,46919625,0.0,Silent,63848,734.864443678737
14082,Kiribati,1993,female,75+ years,0,481,0.0,46919625,0.0,GI Generation,63848,734.864443678737
14083,Kiribati,1993,male,75+ years,0,290,0.0,46919625,0.0,GI Generation,63848,734.864443678737
14084,Kiribati,1994,male,35-54 years,3,6529,0.0,54832578,45.95,Boomers,64871,845.2556304049575
14085,Kiribati,1994,male,15-24 years,3,6566,0.0,54832578,45.69,Generation X,64871,845.2556304049575
14086,Kiribati,1994,male,25-34 years,2,6053,0.0,54832578,33.04,Generation X,64871,845.2556304049575
14087,Kiribati,1994,female,15-24 years,1,6528,0.0,54832578,15.32,Generation X,64871,845.2556304049575
14088,Kiribati,1994,female,5-14 years,1,9619,0.0,54832578,10.4,Millenials,64871,845.2556304049575
14089,Kiribati,1994,female,25-34 years,0,6565,0.0,54832578,0.0,Generation X,64871,845.2556304049575
14090,Kiribati,1994,female,35-54 years,0,6893,0.0,54832578,0.0,Boomers,64871,845.2556304049575
14091,Kiribati,1994,female,55-74 years,0,2878,0.0,54832578,0.0,Silent,64871,845.2556304049575
14092,Kiribati,1994,female,75+ years,0,481,0.0,54832578,0.0,GI Generation,64871,845.2556304049575
14093,Kiribati,1994,male,5-14 years,0,10069,0.0,54832578,0.0,Millenials,64871,845.2556304049575
14094,Kiribati,1994,male,55-74 years,0,2399,0.0,54832578,0.0,Silent,64871,845.2556304049575
14095,Kiribati,1994,male,75+ years,0,291,0.0,54832578,0.0,GI Generation,64871,845.2556304049575
14096,Kiribati,1995,male,55-74 years,1,2402,0.0,56338028,41.63,Silent,65923,854.6035222911579
14097,Kiribati,1995,male,15-24 years,1,6630,0.0,56338028,15.08,Generation X,65923,854.6035222911579
14098,Kiribati,1995,female,15-24 years,0,6571,0.0,56338028,0.0,Generation X,65923,854.6035222911579
14099,Kiribati,1995,female,25-34 years,0,6640,0.0,56338028,0.0,Generation X,65923,854.6035222911579
14100,Kiribati,1995,female,35-54 years,0,7072,0.0,56338028,0.0,Boomers,65923,854.6035222911579
14101,Kiribati,1995,female,5-14 years,0,9815,0.0,56338028,0.0,Millenials,65923,854.6035222911579
14102,Kiribati,1995,female,55-74 years,0,2912,0.0,56338028,0.0,Silent,65923,854.6035222911579
14103,Kiribati,1995,female,75+ years,0,479,0.0,56338028,0.0,GI Generation,65923,854.6035222911579
14104,Kiribati,1995,male,25-34 years,0,6064,0.0,56338028,0.0,Generation X,65923,854.6035222911579
14105,Kiribati,1995,male,35-54 years,0,6710,0.0,56338028,0.0,Boomers,65923,854.6035222911579
14106,Kiribati,1995,male,5-14 years,0,10341,0.0,56338028,0.0,Millenials,65923,854.6035222911579
14107,Kiribati,1995,male,75+ years,0,287,0.0,56338028,0.0,GI Generation,65923,854.6035222911579
14108,Kiribati,1996,male,5-14 years,2,10569,0.0,66515377,18.92,Millenials,67126,990.9033310490719
14109,Kiribati,1996,female,25-34 years,1,6635,0.0,66515377,15.07,Generation X,67126,990.9033310490719
14110,Kiribati,1996,female,15-24 years,1,6716,0.0,66515377,14.89,Millenials,67126,990.9033310490719
14111,Kiribati,1996,male,15-24 years,1,6768,0.0,66515377,14.78,Millenials,67126,990.9033310490719
14112,Kiribati,1996,female,35-54 years,1,7304,0.0,66515377,13.69,Boomers,67126,990.9033310490719
14113,Kiribati,1996,female,5-14 years,0,10009,0.0,66515377,0.0,Millenials,67126,990.9033310490719
14114,Kiribati,1996,female,55-74 years,0,2947,0.0,66515377,0.0,Silent,67126,990.9033310490719
14115,Kiribati,1996,female,75+ years,0,497,0.0,66515377,0.0,GI Generation,67126,990.9033310490719
14116,Kiribati,1996,male,25-34 years,0,6063,0.0,66515377,0.0,Generation X,67126,990.9033310490719
14117,Kiribati,1996,male,35-54 years,0,6914,0.0,66515377,0.0,Boomers,67126,990.9033310490719
14118,Kiribati,1996,male,55-74 years,0,2407,0.0,66515377,0.0,Silent,67126,990.9033310490719
14119,Kiribati,1996,male,75+ years,0,297,0.0,66515377,0.0,GI Generation,67126,990.9033310490719
14120,Kiribati,1997,male,25-34 years,2,6005,0.0,67537480,33.31,Generation X,68328,988.4305116496897
